"listener"	"artist_name"	"album_name"	"song_name"	"artist_popularity"	"album_popularity"	"song_popularity"	"acousticness"	"danceability"	"energy"	"instrumentalness"	"liveness"	"loudness"	"speechiness"	"tempo"	"valence"
"673"	73	"Blackmore's Night"	"Shadow of the Moon"	"Greensleeves"	51	39	31	0.271	0.473	0.55	0.0466	0.0925	-8.551	0.0253	165.031	0.302
"674"	74	"Audioslave"	"Out of Exile"	"Be Yourself"	73	64	68	0.178	0.424	0.845	3.58e-06	0.18	-3.467	0.0528	116.657	0.379
"676"	76	"Garbage"	"Version 2.0"	"Special"	63	52	41	5.88e-05	0.469	0.921	0.0481	0.276	-5.736	0.0386	131.862	0.519
"678"	75	"KC & The Sunshine Band"	"KC And The Sunshine Band"	"That's the Way (I Like It) - 2004 Remaster"	66	54	59	0.191	0.68	0.877	0.000656	0.349	-10.241	0.0353	108.674	0.922
"679"	78	"Lisa Loeb & Nine Stories"	"The Very Best Of Lisa Loeb"	"Do You Sleep?"	52	21	13	0.0289	0.64	0.669	2.52e-05	0.0546	-7.094	0.0293	90.397	0.261
"681"	77	"The Weeknd"	"Beauty Behind The Madness"	"Can't Feel My Face"	91	81	77	0.112	0.705	0.769	0	0.105	-5.526	0.0426	107.939	0.59
"683"	73	"Earth, Wind & Fire"	"Raise!"	"Let's Groove"	76	62	71	0.121	0.869	0.648	2.17e-05	0.126	-8.698	0.0633	125.035	0.9
"685"	70	"Céline Dion"	"The Colour Of My Love"	"Misled"	79	61	35	0.0868	0.707	0.93	0.00109	0.0986	-6.477	0.0324	109.877	0.89
"686"	69	"Everything But The Girl"	"Amplified Heart (Deluxe Edition)"	"Missing - 2013 Remaster"	59	53	59	0.077	0.677	0.484	4.75e-05	0.135	-10.506	0.0324	123.534	0.697
"687"	70	"Lifehouse"	"No Name Face"	"Breathing"	70	56	42	0.0495	0.499	0.82	0	0.345	-6.163	0.0301	144.949	0.593
"689"	70	"CeeLo Green"	"Non Stop Noughties"	"It's OK"	71	0	0	0.00752	0.581	0.792	0	0.0689	-4.193	0.0288	140.036	0.783
"691"	68	"Off The Record Karaoke"	"Tired of Being Sorry (In the Style of Ringside) [Karaoke Version]"	"Tired of Being Sorry (In the Style of Ringside) [Karaoke Version]"	28	1	4	0.0162	0.872	0.369	0.743	0.0747	-7.61	0.0603	120.019	0.546
"693"	65	"American Authors"	"Seasons"	"Say Amen"	71	61	54	0.0941	0.494	0.64	0	0.165	-7.41	0.0357	80.917	0.314
"694"	68	"Empire of the Sun"	"Walking On A Dream"	"We Are The People"	70	31	40	0.0981	0.666	0.785	0.0198	0.434	-5.37	0.0308	122.973	0.549
"696"	67	"Lee DeWyze"	"Live It Up"	"Sweet Serendipity"	45	37	43	0.00651	0.456	0.873	0	0.104	-3.545	0.0365	188.063	0.759
"698"	68	"Sister Hazel"	"90s Mixtape"	"All For You"	60	57	58	0.0441	0.615	0.776	3.36e-05	0.0828	-5.481	0.0358	137.11	0.626
"700"	72	"Green Day"	"Nimrod"	"Good Riddance (Time of Your Life)"	83	69	75	0.183	0.475	0.432	0	0.161	-7.844	0.0302	94.605	0.648
"703"	77	"Sunrise Avenue"	"Unholy Ground"	"Lifesaver"	60	42	43	0.00725	0.453	0.684	0	0.173	-5.007	0.0311	148.017	0.242
"704"	73	"The Beatles"	"The Beatles (Remastered)"	"Ob-La-Di, Ob-La-Da - Remastered 2009"	89	73	65	0.232	0.818	0.728	0.0642	0.251	-8.331	0.0314	113.059	0.975
"705"	68	"Justin Timberlake"	"FutureSex/LoveSounds Deluxe Edition"	"What Goes Around.../...Comes Around (Interlude)"	83	70	70	0.131	0.685	0.723	0.000935	0.592	-4.791	0.176	75.995	0.385
"706"	63	"Paramore"	"Paramore"	"Ain't It Fun"	79	72	72	0.154	0.61	0.893	4.41e-05	0.021	-3.681	0.0921	104.031	0.673
"707"	64	"Aerosmith"	"Get A Grip"	"Cryin'"	80	69	68	0.000202	0.445	0.856	0.0101	0.367	-3.674	0.0327	105.872	0.486
"708"	63	"bôa"	"Twilight"	"Duvet"	39	41	45	0.192	0.584	0.888	4.23e-05	0.0931	-9.411	0.0349	93.211	0.672
"709"	64	"Yes"	"90125 (Deluxe Version)"	"Owner of a Lonely Heart"	65	60	67	0.306	0.695	0.746	0.00524	0.368	-8.12	0.0387	125.123	0.885
"716"	61	"Rag'n'Bone Man"	"Human (Deluxe)"	"Human"	81	73	78	0.393	0.602	0.707	0	0.165	-4.097	0.302	75.09	0.554
"718"	66	"Imagine Dragons"	"Evolve"	"Whatever It Takes"	92	86	82	0.0362	0.672	0.655	0	0.117	-5.021	0.0311	134.945	0.556
"719"	61	"Eagles"	"Long Road Out Of Eden"	"Fast Company"	79	49	34	0.309	0.841	0.602	1.37e-05	0.0387	-6.619	0.0424	109.239	0.932
"720"	57	"The Dandy Warhols"	"Welcome To The Monkey House"	"We Used To Be Friends"	59	49	53	7.18e-05	0.712	0.665	0.192	0.306	-4.878	0.0266	105.284	0.594
"721"	61	"Placebo"	"Without You I'm Nothing"	"Every You Every Me"	69	60	65	2.7e-05	0.478	0.923	0.719	0.325	-7.547	0.0569	133.134	0.165
"723"	57	"The Virgins"	"The Virgins"	"Rich Girls"	44	42	46	0.00157	0.749	0.82	1.22e-06	0.279	-5.755	0.034	109.558	0.721
"734"	51	"Backstreet Boys"	"The Hits--Chapter One"	"I Want It That Way"	81	71	77	0.216	0.689	0.702	0	0.159	-5.642	0.0261	99.031	0.484
"736"	44	"The Fray"	"Helios"	"Love Don't Die"	75	52	55	0.0095	0.632	0.805	0	0.197	-4.488	0.0303	115.489	0.275
"737"	42	"Jimmy Cliff"	"Essential - The 90s"	"I Can See Clearly Now"	64	44	34	0.0124	0.822	0.739	0.000129	0.0244	-6.32	0.0351	120.07	0.782
"739"	45	"Alphaville"	"Forever Young"	"Big in Japan"	66	67	64	0.069	0.748	0.414	0.0671	0.336	-15.15	0.0405	97.646	0.239
"741"	44	"Genesis"	"We Can't Dance"	"Jesus He Knows Me - 2007 Digital Remaster"	70	57	58	0.49	0.479	0.886	4.44e-06	0.147	-7.274	0.0488	94.934	0.569
"742"	44	"Queen + Paul Rodgers"	"The Cosmos Rocks"	"C-lebrity"	36	39	28	0.0176	0.513	0.896	0	0.084	-5.461	0.102	105.049	0.643
"744"	40	"MGMT"	"Oracular Spectacular"	"Electric Feel"	77	75	76	0.0714	0.763	0.807	0.28	0.348	-3.714	0.035	103.038	0.559
"746"	39	"Fall Out Boy"	"Save Rock And Roll"	"My Songs Know What You Did In The Dark (Light Em Up)"	87	69	70	0.0342	0.557	0.922	6.69e-06	0.529	-4.335	0.065	151.989	0.524
"747"	37	"Adina Howard"	"Friday Funk"	"Freak Like Me"	49	7	1	0.0262	0.655	0.837	5.85e-06	0.0454	-6.04	0.0723	91.014	0.66
"748"	37	"The Turtles"	"Happy Together"	"Happy Together"	63	65	73	0.55	0.584	0.367	1.38e-05	0.0818	-9.638	0.0328	120.175	0.588
"749"	37	"Madonna"	"Confessions on a Dance Floor"	"Hung Up"	82	63	68	0.0039	0.649	0.647	0.161	0.0686	-7.695	0.0452	125.02	0.405
"751"	40	"Portugal. The Man"	"Woodstock"	"Feel It Still"	75	75	81	0.0417	0.801	0.795	0.000113	0.0717	-5.115	0.0504	79.028	0.754
"752"	39	"Bryan Adams"	"Ultimate"	"Can't Stop This Thing We Started"	77	55	47	0.0112	0.497	0.93	0	0.354	-3.902	0.0444	113.086	0.47
"753"	38	"Bon Jovi"	"The Circle"	"We Weren't Born To Follow"	81	49	56	0.00141	0.503	0.835	0	0.0932	-4.107	0.0405	126.037	0.734
"755"	31	"Janis Joplin"	"Pearl (Legacy Edition)"	"Me and Bobby McGee"	68	64	68	0.302	0.453	0.464	5.96e-05	0.152	-10.96	0.0431	93.19	0.658
"757"	32	"Dire Straits"	"Brothers In Arms"	"Walk Of Life"	78	72	73	0.396	0.462	0.913	8.17e-05	0.135	-8.492	0.102	172.406	0.796
"758"	34	"Carrie Underwood"	"Blown Away"	"Good Girl"	76	61	58	0.0286	0.617	0.839	0	0.19	-2.849	0.0655	128.91	0.741
"759"	35	"Nelly Furtado"	"Whoa, Nelly!"	"Turn Off The Light"	74	64	54	0.0727	0.593	0.672	0.000247	0.435	-6.24	0.105	180.233	0.686
"763"	34	"Arcade Fire"	"Everything Now"	"Everything Now"	72	66	66	0.00171	0.548	0.865	0.000449	0.457	-5.325	0.0302	116.046	0.61
"765"	34	"Lionel Richie"	"Music To Set The Mood"	"All Night Long (All Night) - Single Version"	74	0	5	0.152	0.744	0.583	8.54e-05	0.0248	-12.595	0.0427	108.794	0.851
"766"	36	"Pretenders"	"Viva El Amor"	"Human - Tin Tin out Mix"	68	38	45	0.118	0.671	0.88	0.000339	0.262	-3.88	0.0313	118.515	0.912
"767"	39	"John Mayer"	"New Light"	"New Light"	87	74	82	0.325	0.828	0.689	0.0384	0.0808	-7.878	0.0326	123.931	0.853
"768"	34	"Duran Duran"	"Duran Duran [The Wedding Album]"	"Ordinary World"	70	65	70	0.0131	0.472	0.652	1.12e-05	0.14	-10.171	0.0305	140.124	0.401
"769"	39	"Fleetwood Mac"	"Rumours"	"Go Your Own Way - 2004 Remaster"	83	71	74	0.0185	0.583	0.947	0.00109	0.0679	-5.12	0.0378	135.448	0.803
"771"	38	"Phantom Planet"	"The Guest"	"California - Tchad Blake Mix"	58	58	66	0.0387	0.4	0.805	5.4e-05	0.109	-7.305	0.0407	158.459	0.324
"775"	42	"Caesars"	"Jerk It Out"	"Jerk It Out"	59	57	66	0.0171	0.58	0.981	1.07e-05	0.386	-2.603	0.06	134.007	0.861
"776"	43	"Michael Jackson"	"Michael"	"Hollywood Tonight"	85	56	50	0.00529	0.805	0.744	2.93e-05	0.0901	-4.898	0.0533	114.074	0.824
"778"	41	"Alicia Keys"	"Songs In A Minor (Expanded Edition)"	"Fallin'"	81	66	73	0.263	0.653	0.609	0.00101	0.233	-7.519	0.037	95.982	0.482
"779"	44	"Foo Fighters"	"Foo Fighters"	"Big Me"	81	60	61	0.442	0.579	0.708	0	0.11	-10.419	0.0374	130.97	0.846
"781"	42	"Boyzone"	"Brother"	"Love Is A Hurricane"	64	38	33	0.0326	0.608	0.927	0	0.278	-3.808	0.0574	122.935	0.589
"783"	35	"White Town"	"Women In Technology"	"Your Woman"	50	51	59	0.033	0.815	0.605	0.684	0.114	-9.118	0.0368	102.643	0.795
"784"	34	"The Doobie Brothers"	"Toulouse Street"	"Listen to the Music"	72	66	74	0.221	0.645	0.598	3.53e-06	0.0721	-13.18	0.0335	105.929	0.913
"786"	36	"Seether"	"Disclaimer II"	"Broken"	73	61	68	0.0102	0.448	0.61	0.000491	0.135	-2.695	0.0342	123.762	0.214
"788"	35	"Modern Crooners United"	"Tom Jones Karaoke"	"You Can Leave Your Hat On (Originally Performed by Tom Jones)"	7	5	9	0.00308	0.687	0.303	0.861	0.135	-14.363	0.097	172.046	0.62
"789"	33	"Anouk"	"Hotel New York"	"Girl"	62	51	55	0.00753	0.672	0.803	0	0.0597	-4.693	0.0285	136.007	0.794
"791"	34	"Rick Astley"	"Whenever You Need Somebody"	"Never Gonna Give You Up"	67	66	73	0.115	0.721	0.939	3.79e-05	0.108	-11.823	0.0376	113.309	0.914
"793"	31	"Mumford & Sons"	"Sigh No More"	"Little Lion Man"	81	64	64	0.0319	0.513	0.493	2.91e-05	0.0902	-7.845	0.0272	138.753	0.451
"795"	31	"Bronski Beat"	"The Age of Consent"	"Smalltown Boy"	60	61	68	0.288	0.685	0.584	0.00918	0.124	-10.616	0.0276	134.546	0.939
"796"	32	"3 Doors Down"	"Away From The Sun"	"When I'm Gone"	74	69	68	0.00457	0.496	0.765	0	0.104	-5.66	0.033	74.072	0.337
"798"	26	"Rachel Platten"	"Wildfire"	"Stand By You"	71	71	63	0.146	0.506	0.897	0.000451	0.0868	-4.632	0.26	188.03	0.525
"800"	26	"The Ting Tings"	"We Started Nothing"	"Shut Up and Let Me Go"	57	51	50	0.0109	0.852	0.927	0.00268	0.054	-4.497	0.0581	107.993	0.887
"801"	27	"Michael Bolton"	"Time, Love & Tenderness"	"Love Is a Wonderful Thing"	68	60	39	0.00812	0.727	0.824	1.58e-06	0.0922	-8.915	0.0394	125.104	0.935
"804"	28	"Rod Stewart"	"When We Were The New Boys"	"Rocks"	75	20	10	0.00604	0.65	0.893	2.2e-06	0.102	-6.218	0.0348	121.968	0.781
"805"	27	"Morrissey"	"Viva Hate [2011 - Remaster] (2011 Remastered Version)"	"Suedehead - 2011 Remaster"	67	56	60	0.00126	0.529	0.989	0.00148	0.0567	-4.5	0.042	142.29	0.669
"808"	27	"Ellie Goulding"	"Bright Lights (Lights Re-pack / Bonus Version)"	"Starry Eyed"	87	63	57	0.135	0.504	0.814	1.42e-05	0.324	-5.346	0.0389	149.967	0.596
"810"	25	"Elisa"	"Soundtrack '96 - '06 (Live)"	"Together"	70	22	10	0.0375	0.602	0.918	0	0.978	-4.416	0.0709	118.024	0.331
"811"	25	"Boney M."	"The Essential Boney M."	"Ma Baker"	67	53	54	0.0392	0.744	0.728	4.9e-05	0.318	-7.03	0.142	129.001	0.904
"813"	25	"Eidsbel Aleman"	"Baia Ibiza (Opening Party Privileged)"	"Cab Cris Liar Liar"	6	3	2	2.7e-05	0.805	0.64	0.935	0.0758	-6.64	0.141	130.006	0.761
"815"	22	"Michael Jackson"	"Thriller 25 Super Deluxe Edition"	"Billie Jean"	85	77	80	0.0236	0.92	0.654	0.0158	0.0359	-3.051	0.0401	117.046	0.847
"816"	23	"Blue Öyster Cult"	"Fire of Unknown Origin"	"Burnin' for You"	67	59	65	0.106	0.532	0.728	0.0108	0.0849	-9.079	0.0352	134.303	0.69
"817"	24	"Londonbeat"	"Fetenkult - Best Of The 90's"	"I've Been Thinking About You"	53	42	49	0.0171	0.644	0.887	0.000602	0.0706	-6.449	0.0372	113.535	0.886
"819"	23	"Moloko"	"Catalogue"	"Sing It Back - Boris Dlugosch Mix"	56	56	61	0.00698	0.761	0.775	0.000543	0.0512	-7.495	0.0339	123.017	0.966
"821"	25	"Tom Petty and the Heartbreakers"	"Nobody's Children"	"Waiting For Tonight"	72	33	29	0.00291	0.535	0.82	3.11e-05	0.334	-5.285	0.043	116.988	0.773
"823"	23	"Bruno Mars"	"Unorthodox Jukebox"	"Gorilla"	90	79	67	0.445	0.717	0.544	5.16e-06	0.0973	-6.598	0.0371	139.959	0.641
"825"	23	"Norah Jones"	"Feels Like Home"	"What Am I To You?"	76	67	61	0.694	0.651	0.347	0.0249	0.11	-9.175	0.0341	75.978	0.533
"826"	21	"The Rolling Stones"	"Bridges To Bremen (Live)"	"Saint Of Me - Live"	83	0	33	0.323	0.279	0.967	0.0067	0.836	-4.809	0.28	129.096	0.168
"828"	22	"Oceana"	"Love Supply"	"Cry Cry"	37	23	30	0.0127	0.739	0.803	4.14e-05	0.107	-5.582	0.0338	118.045	0.965
"830"	20	"Blur"	"The Great Escape [Special Edition]"	"Country House - 2012 Remastered Version"	71	49	53	0.205	0.331	0.885	0	0.123	-6.606	0.0924	175.294	0.589
"831"	20	"The Police"	"Reggatta De Blanc (Remastered 2003)"	"Message In A Bottle"	78	68	73	0.0338	0.577	0.808	1.33e-05	0.221	-7.04	0.039	151.008	0.869
"833"	21	"Anastacia"	"Anastacia"	"Sick and Tired"	61	53	51	0.0107	0.595	0.87	0	0.288	-4.495	0.0394	99.741	0.494
"835"	20	"Vaya Con Dios"	"Night Owls"	"Nah Neh Nah"	52	48	51	0.466	0.669	0.521	6.59e-06	0.0535	-11.89	0.0461	111.826	0.837
"837"	22	"Daniel Powter"	"Daniel Powter (U.S. Release)"	"Bad Day"	66	68	76	0.448	0.599	0.785	0.00336	0.151	-4.013	0.0309	140.046	0.52
"838"	24	"Ian Hunter"	"Man Overboard"	"Flowers"	38	8	4	0.0376	0.713	0.638	1.14e-06	0.0833	-7.002	0.0338	116.975	0.735
"839"	21	"Hozier"	"Wasteland, Baby!"	"Movement"	82	72	68	0.16	0.381	0.502	6.98e-05	0.0842	-5.505	0.0368	144.3	0.147
"840"	20	"Morten Harket"	"Letter From Egypt"	"Movies"	48	20	14	0.158	0.632	0.435	0.00122	0.059	-7.769	0.0237	91.995	0.19
"841"	20	"Jewel"	"Pieces Of You"	"You Were Meant For Me"	63	61	65	0.791	0.582	0.33	1.48e-06	0.105	-7.928	0.0347	111.873	0.407
"843"	18	"Ingrid Michaelson"	"Lights Out"	"Girls Chase Boys"	67	54	60	0.031	0.473	0.82	1.55e-05	0.0414	-5.702	0.0408	84.893	0.678
"844"	19	"Dermot Kennedy"	"Outnumbered"	"Outnumbered"	76	66	74	0.258	0.627	0.667	0	0.102	-6.047	0.147	156.843	0.253
"845"	19	"Michael Jackson"	"Thriller 25 Super Deluxe Edition"	"Human Nature"	85	77	63	0.541	0.624	0.512	0.00478	0.26	-10.041	0.0297	93.059	0.685
"846"	20	"Sugababes"	"Overloaded"	"Too Lost In You"	65	35	36	0.0549	0.585	0.662	0	0.128	-6.077	0.0283	97.963	0.482
"848"	19	"Everlast"	"White Trash Beautiful"	"White Trash Beautiful"	61	48	52	0.0144	0.628	0.706	0.0121	0.0747	-5.342	0.0286	79.985	0.473
"850"	18	"Tasmin Archer"	"Great Expectations"	"Sleeping Satellite"	46	49	56	0.101	0.598	0.8	0.000143	0.263	-10.574	0.0269	96.069	0.77
"851"	19	"Kim Carnes"	"Mistaken Identity"	"Bette Davis Eyes"	62	63	71	0.0204	0.675	0.649	0	0.0959	-10.271	0.0319	116.624	0.596
"852"	20	"Razorlight"	"Up All Night"	"Somewhere Else"	63	55	45	0.0725	0.362	0.917	1.54e-05	0.0938	-3.003	0.0496	156.09	0.477
"855"	20	"Mazzy Star"	"So Tonight That I Might See"	"Fade Into You"	64	64	71	0.245	0.42	0.33	0.000679	0.0677	-13.925	0.0275	157.143	0.175
"856"	20	"Great White"	"Rock Me: The Best Of Great White"	"Save Your Love"	57	35	42	0.342	0.443	0.632	8.09e-06	0.157	-6.221	0.0305	111.464	0.178
"857"	18	"Anjulie"	"Anjulie"	"Rain"	59	17	8	0.0644	0.475	0.723	0	0.849	-6.327	0.102	84.59	0.342
"859"	17	"Faith Hill"	"There You'll Be (European Version)"	"There You'll Be"	68	47	54	0.513	0.321	0.511	0	0.127	-7.77	0.0306	128.98	0.17
"860"	17	"Michael Jackson"	"Dangerous"	"Heal the World"	85	69	66	0.537	0.534	0.485	1.79e-06	0.104	-8.045	0.0467	80.923	0.102
"861"	17	"Gazebo"	"Portrait"	"I Like Chopin"	46	46	54	0.577	0.779	0.635	0.000258	0.215	-8.028	0.0282	108.018	0.53
"865"	18	"Jamelia"	"Stop"	"Stop"	56	34	43	0.102	0.428	0.602	0.000106	0.0602	-5.15	0.0356	187.066	0.252
"867"	17	"Jessie Ware"	"Tough Love (Deluxe)"	"Say You Love Me"	65	57	63	0.162	0.387	0.413	1.56e-05	0.262	-8.95	0.0559	173.73	0.249
"869"	17	"Layla Kaylif"	"Enough Rope"	"Shakespeare In Love"	26	29	37	0.365	0.693	0.498	0.000142	0.11	-8.913	0.027	115.004	0.501
"870"	17	"Farhad Besharati"	"Secret Garden"	"Careless Whisper Wham"	7	5	9	0.00541	0.716	0.751	0.772	0.0929	-11.835	0.0451	133.076	0.681
"871"	19	"Melanie C"	"Northern Star"	"Never Be The Same Again"	57	53	56	0.0921	0.689	0.685	0	0.119	-5.153	0.0478	160.067	0.398
"872"	17	"Pop 40 Charts"	"Maximum Instrumental Songs 2012"	"Somebody That I Used to Know (Gotye Feat. Kimbra)"	10	12	0	0.203	0.929	0.341	0.827	0.105	-13.199	0.0549	129.007	0.824
"874"	18	"Journey"	"Escape"	"Open Arms"	77	73	68	0.584	0.405	0.21	0	0.139	-13.214	0.0279	100.577	0.174
"875"	19	"Michael Jackson"	"HIStory - PAST, PRESENT AND FUTURE - BOOK I"	"You Are Not Alone"	85	70	64	0.639	0.651	0.402	8.09e-05	0.0764	-9.303	0.0281	119.878	0.256
"876"	18	"Fleet Foxes"	"First Collection 2006-2009"	"Mykonos"	68	59	64	0.395	0.3	0.452	0.000818	0.137	-9.298	0.0305	82.988	0.342
"878"	17	"Lana Del Rey"	"Born To Die - The Paradise Edition"	"Summertime Sadness"	85	73	68	0.0542	0.565	0.654	1.8e-06	0.122	-6.826	0.0335	111.968	0.235
"880"	17	"Stevie B"	"Best Of Love Songs"	"Because I Love You"	54	39	46	0.688	0.356	0.398	0	0.117	-8.158	0.0322	124.921	0.0888
"882"	19	"Depeche Mode"	"Delta Machine"	"Heaven"	76	52	49	0.000531	0.564	0.483	0.0141	0.0647	-7.464	0.0263	100.025	0.283
"884"	19	"Tracy Chapman"	"Tracy Chapman"	"For My Lover"	73	72	51	0.14	0.557	0.426	6.85e-06	0.145	-13.813	0.0532	162.713	0.354
"886"	21	"La Otra Fe"	"Desde Hoy"	"Ángel"	41	41	27	0.559	0.278	0.436	0	0.0874	-8.705	0.0281	152.157	0.294
"889"	25	"Delta Goodrem"	"Innocent Eyes"	"Not Me, Not I"	56	48	37	0.507	0.489	0.568	0	0.169	-8.085	0.0297	150.061	0.205
"890"	23	"Michael Jackson"	"Dangerous"	"Will You Be There"	85	69	55	0.82	0.349	0.432	0.085	0.191	-9.554	0.0384	82.935	0.137
"891"	24	"Bob Dylan"	"Pat Garrett & Billy The Kid [Soundtrack From The Motion Picture) (Remastered]"	"Knockin' On Heaven's Door - Remastered"	77	64	72	0.251	0.513	0.396	0.177	0.11	-13.061	0.0299	140.208	0.229
"892"	23	"Garbage"	"Absolute Garbage"	"The World Is Not Enough"	63	48	50	0.0421	0.477	0.855	0.0843	0.126	-4.612	0.03	85.806	0.462
"894"	23	"LeAnn Rimes"	"Greatest Hits"	"How Do I Live"	64	60	67	0.128	0.577	0.462	0	0.0822	-7.989	0.0279	128.303	0.258
"895"	21	"James Blunt"	"All The Lost Souls"	"1973"	77	64	65	0.0652	0.72	0.668	0.00664	0.0789	-7.928	0.0269	123.007	0.768
"897"	22	"Loverboy"	"Top Gun - Motion Picture Soundtrack (Special Expanded Edition)"	"Heaven in Your Eyes"	59	65	46	0.143	0.576	0.454	0	0.127	-11.005	0.0294	122.84	0.282
"898"	21	"Jason Mraz"	"Love Is A Four Letter Word"	"I Won't Give Up"	81	64	67	0.694	0.585	0.303	0	0.115	-10.058	0.0398	136.703	0.142
"900"	22	"Randy Crawford"	"90s Radio Hits"	"Give Me the Night"	58	0	0	0.0309	0.779	0.434	0.00404	0.0719	-15.047	0.0418	101.952	0.83
"901"	23	"The Divine Comedy"	"Victory For The Comic Muse"	"A Lady of a Certain Age"	55	38	43	0.802	0.441	0.512	0.00264	0.111	-10.785	0.0387	87.815	0.383
"902"	21	"Angus & Julia Stone"	"Down the Way"	"Big Jet Plane"	73	54	57	0.258	0.763	0.387	0.00887	0.11	-8.635	0.0271	109.946	0.253
"904"	22	"Michael Jackson"	"HIStory - PAST, PRESENT AND FUTURE - BOOK I"	"Earth Song"	85	70	62	0.482	0.5	0.44	0.000112	0.087	-7.521	0.0319	138.374	0.143
"906"	20	"Asaf Avidan & the Mojos"	"The Reckoning"	"Reckoning Song (One Day)"	57	45	49	0.779	0.614	0.285	0	0.0769	-11.329	0.205	106.097	0.278
"909"	19	"Stone Sour"	"Stone Sour"	"Bother"	72	59	65	0.388	0.272	0.281	2.29e-05	0.158	-7.634	0.0287	89.914	0.141
"910"	19	"Iyeoka"	"Say Yes"	"Simply Falling"	44	43	50	0.225	0.776	0.493	0.000229	0.0944	-7.324	0.037	111.989	0.523
"912"	19	"Sister Hazel"	"20 Stages"	"Concede - Live"	60	23	10	0.274	0.323	0.932	0	0.98	-4.687	0.0652	141.014	0.562
"913"	19	"Eros Ramazzotti"	"Eros 30 (Deluxe Version)"	"Parla con me"	72	59	38	0.414	0.57	0.853	0	0.189	-4.614	0.0306	114.97	0.802
"915"	21	"Gin Wigmore"	"Holy Smoke"	"Hey Ho"	57	35	33	0.0171	0.658	0.813	0.359	0.147	-3.478	0.0249	112.13	0.813
"916"	19	"Michael Jackson"	"Bad 25th Anniversary"	"Man in the Mirror - 2012 Remaster"	85	74	67	0.52	0.808	0.812	7.91e-05	0.134	-5.012	0.0381	100.331	0.269
"918"	20	"Easy Karaoke Players"	"Sing Instrumental Hits Vol. 67 (Karaoke Tracks)"	"Young Folks (Instrumental Track With Background Vocals)[Karaoke in the style of Peter Bjorn & John feat. Victoria Bergsman]"	21	1	4	0.00833	0.729	0.7	0.859	0.0755	-7.134	0.0471	138.209	0.937
"920"	23	"Counting Crows"	"Recovering The Satellites"	"Daylight Fading"	73	55	34	0.249	0.461	0.805	3.91e-06	0.343	-6.266	0.0423	132.206	0.638
"921"	22	"Kate Bush"	"Hounds Of Love"	"Running Up That Hill (A Deal With God)"	64	60	63	0.72	0.629	0.547	0.00314	0.0604	-13.123	0.055	108.375	0.197
"922"	24	"American Authors"	"Oh, What A Life"	"Best Day Of My Life"	71	69	76	0.0629	0.673	0.902	0.000174	0.0552	-2.378	0.0347	100.016	0.521
"923"	26	"The Bangles"	"Everything"	"Eternal Flame"	66	51	59	0.64	0.521	0.233	0	0.245	-13.683	0.0254	78.927	0.409
"924"	26	"Sia"	"1000 Forms Of Fear"	"Chandelier"	89	73	77	0.0197	0.399	0.787	6.07e-05	0.0685	-2.88	0.0499	117.089	0.572
"926"	24	"En Vogue"	"Funky Divas"	"My Lovin' (You're Never Gonna Get It)"	61	53	56	0.0318	0.767	0.839	9.31e-06	0.111	-5.519	0.0613	98.055	0.461
"927"	25	"Daryl Hall & John Oates"	"The Very Best of Daryl Hall / John Oates"	"Out of Touch - Remastered"	76	44	52	0.0391	0.806	0.649	5.55e-05	0.0557	-9.004	0.0347	114.834	0.897
"929"	27	"MAGIC!"	"Rude (Acoustic)"	"Rude (Acoustic)"	72	58	67	0.358	0.736	0.847	0	0.101	-4.287	0.0756	143.996	0.915
"931"	28	"Pearl Jam"	"Ten"	"Black"	79	76	73	0.323	0.36	0.684	0	0.34	-6.457	0.0308	77.15	0.2
"932"	25	"Michael Jackson"	"Number Ones"	"You Rock My World - Radio Edit"	85	62	62	0.0297	0.819	0.774	0.000626	0.0896	-2.53	0.101	95.004	0.947
"934"	32	"Leona Lewis"	"Spirit"	"Better in Time"	75	73	71	0.512	0.584	0.7	2.43e-05	0.13	-4.251	0.0506	163.953	0.549
"936"	39	"Jamiroquai"	"A funk odyssey"	"Little L"	71	61	64	0.168	0.878	0.724	0.0116	0.133	-5.373	0.129	121.906	0.904
"937"	38	"Paramore"	"Paramore"	"Still into You"	79	72	73	0.0098	0.602	0.923	0	0.0561	-3.763	0.044	136.01	0.765
"939"	39	"R.E.M."	"Out Of Time (25th Anniversary Edition)"	"Losing My Religion"	76	73	80	0.163	0.671	0.849	0	0.0937	-5.03	0.0284	125.613	0.829
"940"	36	"Kylie Minogue"	"Millennium Oldies"	"In Your Eyes"	71	0	0	0.117	0.682	0.908	6.98e-05	0.0558	-6.377	0.0609	123.953	0.69
"941"	36	"Muse"	"The Resistance"	"I Belong to You (+Mon Coeur S'Ouvre a Ta Voix)"	81	70	56	0.166	0.481	0.603	0.0321	0.109	-6.59	0.028	105.974	0.213
"943"	39	"A1"	"Make It Good"	"Caught in the Middle"	56	45	50	0.0524	0.519	0.874	0	0.243	-5.122	0.034	96.072	0.572
"944"	39	"Michael Jackson"	"Scream"	"Leave Me Alone - 2012 Remaster"	85	69	60	0.333	0.844	0.964	0.00329	0.0743	-3.262	0.137	123.574	0.656
"946"	43	"Queen"	"A Night At The Opera (2011 Remaster)"	"Bohemian Rhapsody - Remastered 2011"	93	77	84	0.271	0.414	0.404	0	0.3	-9.928	0.0499	71.105	0.224
